time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_Hextx;free_Hextz;free_mz;bottom_my;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_Hextx;bottom_mz;free_K;
0;182.067;0;0;0;0;-1;0.761849;0;0.0908675;1.5e+06;0;0;0;0.641349;800000;
1e-12;179.091;0;0;0;0;-1;0.811683;0;0.0516341;1.5e+06;0;0;0;0.581812;800000;
2e-12;178.868;0;0;0;0;-1;0.815638;0;-0.0372638;1.5e+06;0;0;0;0.577361;800000;
3e-12;181.515;0;0;0;0;-1;0.771593;0;-0.0857556;1.5e+06;0;0;0;0.630309;800000;
4e-12;184.321;0;0;0;0;-1;0.725663;0;-0.0473402;1.5e+06;0;0;0;0.68642;800000;
5e-12;184.484;0;0;0;0;-1;0.723188;0;0.0365441;1.5e+06;0;0;0;0.689684;800000;
6e-12;181.947;0;0;0;0;-1;0.76499;0;0.0809006;1.5e+06;0;0;0;0.638941;800000;
7e-12;179.353;0;0;0;0;-1;0.808388;0;0.0432631;1.5e+06;0;0;0;0.587059;800000;
8e-12;179.268;0;0;0;0;-1;0.809984;0;-0.0358536;1.5e+06;0;0;0;0.585355;800000;
9e-12;181.681;0;0;0;0;-1;0.769872;0;-0.0762869;1.5e+06;0;0;0;0.633622;800000;
1e-11;184.118;0;0;0;0;-1;0.729944;0;-0.0394103;1.5e+06;0;0;0;0.682369;800000;
1.1e-11;184.148;0;0;0;0;-1;0.7296;0;0.0351696;1.5e+06;0;0;0;0.682969;800000;
1.2e-11;181.838;0;0;0;0;-1;0.76771;0;0.0718996;1.5e+06;0;0;0;0.636751;800000;
1.3e-11;179.589;0;0;0;0;-1;0.805312;0;0.0357765;1.5e+06;0;0;0;0.591771;800000;
1.4e-11;179.624;0;0;0;0;-1;0.804841;0;-0.0344858;1.5e+06;0;0;0;0.592487;800000;
1.5e-11;181.823;0;0;0;0;-1;0.768324;0;-0.0677265;1.5e+06;0;0;0;0.636468;800000;
1.6e-11;183.93;0;0;0;0;-1;0.733795;0;-0.0323635;1.5e+06;0;0;0;0.6786;800000;
1.7e-11;183.845;0;0;0;0;-1;0.735294;0;0.0337889;1.5e+06;0;0;0;0.676905;800000;
1.8e-11;181.742;0;0;0;0;-1;0.770005;0;0.0637561;1.5e+06;0;0;0;0.634845;800000;
1.9e-11;179.803;0;0;0;0;-1;0.802414;0;0.0291631;1.5e+06;0;0;0;0.596055;800000;
2e-11;179.941;0;0;0;0;-1;0.800195;0;-0.0330777;1.5e+06;0;0;0;0.598827;800000;
2.1e-11;181.942;0;0;0;0;-1;0.766992;0;-0.0599789;1.5e+06;0;0;0;0.638847;800000;
2.2e-11;183.753;0;0;0;0;-1;0.737293;0;-0.0261732;1.5e+06;0;0;0;0.675066;800000;
2.3e-11;183.573;0;0;0;0;-1;0.740334;0;0.0323451;1.5e+06;0;0;0;0.671461;800000;
2.4e-11;181.662;0;0;0;0;-1;0.771893;0;0.0563857;1.5e+06;0;0;0;0.633247;800000;
2.5e-11;179.999;0;0;0;0;-1;0.799673;0;0.0233841;1.5e+06;0;0;0;0.59998;800000;
2.6e-11;180.222;0;0;0;0;-1;0.796023;0;-0.0315927;1.5e+06;0;0;0;0.604442;800000;
2.7e-11;182.039;0;0;0;0;-1;0.765893;0;-0.0529686;1.5e+06;0;0;0;0.640782;800000;
2.8e-11;183.587;0;0;0;0;-1;0.740493;0;-0.0207914;1.5e+06;0;0;0;0.671742;800000;
2.9e-11;183.33;0;0;0;0;-1;0.744779;0;0.0308178;1.5e+06;0;0;0;0.666599;800000;
3e-11;181.598;0;0;0;0;-1;0.773405;0;0.0497201;1.5e+06;0;0;0;0.631959;800000;
3.1e-11;180.18;0;0;0;0;-1;0.79708;0;0.0183845;1.5e+06;0;0;0;0.603594;800000;
3.2e-11;180.47;0;0;0;0;-1;0.792298;0;-0.0300236;1.5e+06;0;0;0;0.609395;800000;
3.3e-11;182.116;0;0;0;0;-1;0.765024;0;-0.0466333;1.5e+06;0;0;0;0.642311;800000;
3.4e-11;183.431;0;0;0;0;-1;0.743431;0;-0.0161577;1.5e+06;0;0;0;0.668617;800000;
3.5e-11;183.114;0;0;0;0;-1;0.748686;0;0.0292098;1.5e+06;0;0;0;0.662281;800000;
3.6e-11;181.548;0;0;0;0;-1;0.774581;0;0.0437017;1.5e+06;0;0;0;0.630963;800000;
3.7e-11;180.346;0;0;0;0;-1;0.794631;0;0.0141003;1.5e+06;0;0;0;0.606929;800000;
3.8e-11;180.687;0;0;0;0;-1;0.788993;0;-0.0283803;1.5e+06;0;0;0;0.613747;800000;
3.9e-11;182.174;0;0;0;0;-1;0.764372;0;-0.0409192;1.5e+06;0;0;0;0.643476;800000;
4e-11;183.284;0;0;0;0;-1;0.746134;0;-0.0122058;1.5e+06;0;0;0;0.665683;800000;
4.1e-11;182.923;0;0;0;0;-1;0.752107;0;0.0275363;1.5e+06;0;0;0;0.658466;800000;
4.2e-11;181.512;0;0;0;0;-1;0.775461;0;0.0382799;1.5e+06;0;0;0;0.630234;800000;
4.3e-11;180.5;0;0;0;0;-1;0.792327;0;0.0104638;1.5e+06;0;0;0;0.610007;800000;
4.4e-11;180.878;0;0;0;0;-1;0.786074;0;-0.0266819;1.5e+06;0;0;0;0.617556;800000;
4.5e-11;182.216;0;0;0;0;-1;0.763915;0;-0.0357784;1.5e+06;0;0;0;0.644324;800000;
4.6e-11;183.147;0;0;0;0;-1;0.748621;0;-0.00886747;1.5e+06;0;0;0;0.662939;800000;
4.7e-11;182.756;0;0;0;0;-1;0.75509;0;0.025819;1.5e+06;0;0;0;0.655113;800000;
4.8e-11;181.487;0;0;0;0;-1;0.776086;0;0.033409;1.5e+06;0;0;0;0.629742;800000;
4.9e-11;180.642;0;0;0;0;-1;0.790169;0;0.00740693;1.5e+06;0;0;0;0.612845;800000;
5e-11;181.044;0;0;0;0;-1;0.783512;0;-0.0249515;1.5e+06;0;0;0;0.620875;800000;
5.1e-11;182.245;0;0;0;0;-1;0.763632;0;-0.0311667;1.5e+06;0;0;0;0.644899;800000;
5.2e-11;183.019;0;0;0;0;-1;0.750906;0;-0.00607537;1.5e+06;0;0;0;0.660381;800000;
5.3e-11;182.609;0;0;0;0;-1;0.757681;0;0.0240816;1.5e+06;0;0;0;0.65218;800000;
5.4e-11;181.473;0;0;0;0;-1;0.776495;0;0.0290462;1.5e+06;0;0;0;0.629454;800000;
5.5e-11;180.773;0;0;0;0;-1;0.788156;0;0.0048636;1.5e+06;0;0;0;0.615456;800000;
5.6e-11;181.188;0;0;0;0;-1;0.781275;0;-0.0232128;1.5e+06;0;0;0;0.623755;800000;
5.7e-11;182.262;0;0;0;0;-1;0.763497;0;-0.0270427;1.5e+06;0;0;0;0.645245;800000;
5.8e-11;182.9;0;0;0;0;-1;0.753001;0;-0.00376503;1.5e+06;0;0;0;0.658008;800000;
5.9e-11;182.481;0;0;0;0;-1;0.759922;0;0.0223472;1.5e+06;0;0;0;0.64963;800000;
6e-11;181.467;0;0;0;0;-1;0.776724;0;0.0251512;1.5e+06;0;0;0;0.629339;800000;
6.1e-11;180.893;0;0;0;0;-1;0.786289;0;0.00277122;1.5e+06;0;0;0;0.617852;800000;
6.2e-11;181.312;0;0;0;0;-1;0.779332;0;-0.0214879;1.5e+06;0;0;0;0.626243;800000;
6.3e-11;182.27;0;0;0;0;-1;0.763486;0;-0.023367;1.5e+06;0;0;0;0.645401;800000;
6.4e-11;182.791;0;0;0;0;-1;0.754918;0;-0.00187592;1.5e+06;0;0;0;0.655816;800000;
6.5e-11;182.371;0;0;0;0;-1;0.761852;0;0.0206369;1.5e+06;0;0;0;0.647423;800000;
6.6e-11;181.468;0;0;0;0;-1;0.776805;0;0.0216855;1.5e+06;0;0;0;0.629368;800000;
6.7e-11;181.002;0;0;0;0;-1;0.784566;0;0.00107153;1.5e+06;0;0;0;0.620045;800000;
6.8e-11;181.419;0;0;0;0;-1;0.777653;0;-0.0197966;1.5e+06;0;0;0;0.628382;800000;
6.9e-11;182.27;0;0;0;0;-1;0.763578;0;-0.0201022;1.5e+06;0;0;0;0.645402;800000;
7e-11;182.69;0;0;0;0;-1;0.756667;0;-0.000352206;1.5e+06;0;0;0;0.6538;800000;
7.1e-11;182.276;0;0;0;0;-1;0.763505;0;0.0189688;1.5e+06;0;0;0;0.645524;800000;
7.2e-11;181.476;0;0;0;0;-1;0.776767;0;0.0186126;1.5e+06;0;0;0;0.629513;800000;
7.3e-11;181.102;0;0;0;0;-1;0.782982;0;-0.000288868;1.5e+06;0;0;0;0.622044;800000;
7.4e-11;181.511;0;0;0;0;-1;0.776212;0;-0.0181555;1.5e+06;0;0;0;0.630211;800000;
7.5e-11;182.264;0;0;0;0;-1;0.763753;0;-0.0172125;1.5e+06;0;0;0;0.645279;800000;
7.6e-11;182.598;0;0;0;0;-1;0.758257;0;0.000857031;1.5e+06;0;0;0;0.651955;800000;
7.7e-11;182.195;0;0;0;0;-1;0.764914;0;0.017358;1.5e+06;0;0;0;0.643898;800000;
7.8e-11;181.488;0;0;0;0;-1;0.776635;0;0.0158977;1.5e+06;0;0;0;0.62975;800000;
7.9e-11;181.193;0;0;0;0;-1;0.781533;0;-0.00135835;1.5e+06;0;0;0;0.623862;800000;
8e-11;181.588;0;0;0;0;-1;0.774981;0;-0.0165779;1.5e+06;0;0;0;0.631767;800000;
8.1e-11;182.253;0;0;0;0;-1;0.763991;0;-0.0146642;1.5e+06;0;0;0;0.645061;800000;
8.2e-11;182.514;0;0;0;0;-1;0.759699;0;0.00179767;1.5e+06;0;0;0;0.650273;800000;
8.3e-11;182.126;0;0;0;0;-1;0.766109;0;0.0158162;1.5e+06;0;0;0;0.642516;800000;
8.4e-11;181.503;0;0;0;0;-1;0.776431;0;0.0135079;1.5e+06;0;0;0;0.630058;800000;
8.5e-11;181.275;0;0;0;0;-1;0.780214;0;-0.00218033;1.5e+06;0;0;0;0.625508;800000;
8.6e-11;181.654;0;0;0;0;-1;0.773936;0;-0.0150741;1.5e+06;0;0;0;0.633084;800000;
8.7e-11;182.238;0;0;0;0;-1;0.764277;0;-0.0124252;1.5e+06;0;0;0;0.644769;800000;
8.8e-11;182.437;0;0;0;0;-1;0.761001;0;0.00251067;1.5e+06;0;0;0;0.648746;800000;
8.9e-11;182.067;0;0;0;0;-1;0.767117;0;0.0143523;1.5e+06;0;0;0;0.641347;800000;
9e-11;181.521;0;0;0;0;-1;0.776173;0;0.0114121;1.5e+06;0;0;0;0.630417;800000;
9.1e-11;181.35;0;0;0;0;-1;0.779019;0;-0.00279339;1.5e+06;0;0;0;0.626994;800000;
9.2e-11;181.71;0;0;0;0;-1;0.773056;0;-0.0136515;1.5e+06;0;0;0;0.634191;800000;
9.3e-11;182.221;0;0;0;0;-1;0.764597;0;-0.0104654;1.5e+06;0;0;0;0.644424;800000;
9.4e-11;182.368;0;0;0;0;-1;0.762174;0;0.00303234;1.5e+06;0;0;0;0.647365;800000;
9.5e-11;182.018;0;0;0;0;-1;0.76796;0;0.0129722;1.5e+06;0;0;0;0.640366;800000;
9.6e-11;181.541;0;0;0;0;-1;0.775876;0;0.0095813;1.5e+06;0;0;0;0.630812;800000;
9.7e-11;181.417;0;0;0;0;-1;0.777939;0;-0.0032316;1.5e+06;0;0;0;0.628331;800000;
9.8e-11;181.756;0;0;0;0;-1;0.77232;0;-0.0123149;1.5e+06;0;0;0;0.635115;800000;
9.9e-11;182.202;0;0;0;0;-1;0.76494;0;-0.00875668;1.5e+06;0;0;0;0.644042;800000;
1e-10;182.306;0;0;0;0;-1;0.763226;0;0.00339457;1.5e+06;0;0;0;0.646123;800000;
1.01e-10;181.977;0;0;0;0;-1;0.768661;0;0.0116798;1.5e+06;0;0;0;0.639549;800000;
1.02e-10;181.562;0;0;0;0;-1;0.775554;0;0.00798823;1.5e+06;0;0;0;0.63123;800000;
1.03e-10;181.476;0;0;0;0;-1;0.776969;0;-0.00352478;1.5e+06;0;0;0;0.629529;800000;
1.04e-10;181.794;0;0;0;0;-1;0.771709;0;-0.011067;1.5e+06;0;0;0;0.63588;800000;
1.05e-10;182.182;0;0;0;0;-1;0.765295;0;-0.00727293;1.5e+06;0;0;0;0.643638;800000;
1.06e-10;182.25;0;0;0;0;-1;0.764167;0;0.00362521;1.5e+06;0;0;0;0.645008;800000;
1.07e-10;181.944;0;0;0;0;-1;0.76924;0;0.0104767;1.5e+06;0;0;0;0.638874;800000;
1.08e-10;181.583;0;0;0;0;-1;0.775218;0;0.00660774;1.5e+06;0;0;0;0.63166;800000;
1.09e-10;181.53;0;0;0;0;-1;0.776099;0;-0.0036989;1.5e+06;0;0;0;0.6306;800000;
1.1e-10;181.825;0;0;0;0;-1;0.771206;0;-0.0099087;1.5e+06;0;0;0;0.636508;800000;
1.11e-10;182.161;0;0;0;0;-1;0.765656;0;-0.00598991;1.5e+06;0;0;0;0.643223;800000;
1.12e-10;182.201;0;0;0;0;-1;0.765006;0;0.00374843;1.5e+06;0;0;0;0.644012;800000;
1.13e-10;181.916;0;0;0;0;-1;0.769712;0;0.00936295;1.5e+06;0;0;0;0.638323;800000;
1.14e-10;181.605;0;0;0;0;-1;0.774875;0;0.00541662;1.5e+06;0;0;0;0.632091;800000;
1.15e-10;181.578;0;0;0;0;-1;0.775324;0;-0.00377641;1.5e+06;0;0;0;0.631552;800000;
1.16e-10;181.851;0;0;0;0;-1;0.770798;0;-0.00883923;1.5e+06;0;0;0;0.637018;800000;
1.17e-10;182.14;0;0;0;0;-1;0.766014;0;-0.00488535;1.5e+06;0;0;0;0.642805;800000;
1.18e-10;182.156;0;0;0;0;-1;0.765751;0;0.00378505;1.5e+06;0;0;0;0.643126;800000;
1.19e-10;181.894;0;0;0;0;-1;0.770093;0;0.00833726;1.5e+06;0;0;0;0.637877;800000;
1.2e-10;181.626;0;0;0;0;-1;0.774533;0;0.00439353;1.5e+06;0;0;0;0.632519;800000;
1.21e-10;181.62;0;0;0;0;-1;0.774635;0;-0.00377658;1.5e+06;0;0;0;0.632398;800000;
1.22e-10;181.871;0;0;0;0;-1;0.77047;0;-0.0078567;1.5e+06;0;0;0;0.637428;800000;
1.23e-10;182.12;0;0;0;0;-1;0.766366;0;-0.00393886;1.5e+06;0;0;0;0.642393;800000;
1.24e-10;182.117;0;0;0;0;-1;0.766411;0;0.00375291;1.5e+06;0;0;0;0.64234;800000;
1.25e-10;181.876;0;0;0;0;-1;0.770397;0;0.00739718;1.5e+06;0;0;0;0.637521;800000;
1.26e-10;181.647;0;0;0;0;-1;0.774197;0;0.003519;1.5e+06;0;0;0;0.632935;800000;
1.27e-10;181.657;0;0;0;0;-1;0.774024;0;-0.00371589;1.5e+06;0;0;0;0.633145;800000;
1.28e-10;181.888;0;0;0;0;-1;0.77021;0;-0.00695826;1.5e+06;0;0;0;0.637752;800000;
1.29e-10;182.1;0;0;0;0;-1;0.766706;0;-0.00313185;1.5e+06;0;0;0;0.641991;800000;
1.3e-10;182.082;0;0;0;0;-1;0.766993;0;0.00366716;1.5e+06;0;0;0;0.641645;800000;
1.31e-10;181.862;0;0;0;0;-1;0.770636;0;0.00653947;1.5e+06;0;0;0;0.637243;800000;
1.32e-10;181.667;0;0;0;0;-1;0.773871;0;0.00277531;1.5e+06;0;0;0;0.633337;800000;
1.33e-10;181.69;0;0;0;0;-1;0.773486;0;-0.00360829;1.5e+06;0;0;0;0.633803;800000;
1.34e-10;181.9;0;0;0;0;-1;0.770009;0;-0.00614032;1.5e+06;0;0;0;0.638004;800000;
1.35e-10;182.08;0;0;0;0;-1;0.767033;0;-0.00244746;1.5e+06;0;0;0;0.641603;800000;
1.36e-10;182.052;0;0;0;0;-1;0.767504;0;0.00354064;1.5e+06;0;0;0;0.641034;800000;
1.37e-10;181.851;0;0;0;0;-1;0.770818;0;0.00576028;1.5e+06;0;0;0;0.637029;800000;
1.38e-10;181.686;0;0;0;0;-1;0.773559;0;0.00214642;1.5e+06;0;0;0;0.633721;800000;
1.39e-10;181.719;0;0;0;0;-1;0.773013;0;-0.00346553;1.5e+06;0;0;0;0.634381;800000;
1.4e-10;181.91;0;0;0;0;-1;0.769857;0;-0.0053988;1.5e+06;0;0;0;0.638194;800000;
1.41e-10;182.062;0;0;0;0;-1;0.767343;0;-0.00187046;1.5e+06;0;0;0;0.641234;800000;
1.42e-10;182.025;0;0;0;0;-1;0.767953;0;0.0033841;1.5e+06;0;0;0;0.640498;800000;
1.43e-10;181.843;0;0;0;0;-1;0.770955;0;0.00505532;1.5e+06;0;0;0;0.63687;800000;
1.44e-10;181.704;0;0;0;0;-1;0.773262;0;0.00161788;1.5e+06;0;0;0;0.634085;800000;
1.45e-10;181.744;0;0;0;0;-1;0.772599;0;-0.00329743;1.5e+06;0;0;0;0.634886;800000;
1.46e-10;181.917;0;0;0;0;-1;0.769745;0;-0.00472926;1.5e+06;0;0;0;0.638333;800000;
1.47e-10;182.044;0;0;0;0;-1;0.767636;0;-0.00138713;1.5e+06;0;0;0;0.640885;800000;
1.48e-10;182.001;0;0;0;0;-1;0.768344;0;0.00320647;1.5e+06;0;0;0;0.64003;800000;
1.49e-10;181.838;0;0;0;0;-1;0.771053;0;0.00442003;1.5e+06;0;0;0;0.636756;800000;
1.5e-10;181.721;0;0;0;0;-1;0.772982;0;0.0011767;1.5e+06;0;0;0;0.634426;800000;
1.51e-10;181.766;0;0;0;0;-1;0.772238;0;-0.00311212;1.5e+06;0;0;0;0.635326;800000;
1.52e-10;181.922;0;0;0;0;-1;0.769668;0;-0.00412706;1.5e+06;0;0;0;0.638431;800000;
1.53e-10;182.028;0;0;0;0;-1;0.76791;0;-0.000985189;1.5e+06;0;0;0;0.640557;800000;
1.54e-10;181.981;0;0;0;0;-1;0.768684;0;0.00301515;1.5e+06;0;0;0;0.639622;800000;
1.55e-10;181.834;0;0;0;0;-1;0.771118;0;0.00384973;1.5e+06;0;0;0;0.63668;800000;
1.56e-10;181.737;0;0;0;0;-1;0.772721;0;0.000811256;1.5e+06;0;0;0;0.634746;800000;
1.57e-10;181.785;0;0;0;0;-1;0.771924;0;-0.00291628;1.5e+06;0;0;0;0.635708;800000;
1.58e-10;181.925;0;0;0;0;-1;0.769619;0;-0.00358747;1.5e+06;0;0;0;0.638493;800000;
1.59e-10;182.013;0;0;0;0;-1;0.768165;0;-0.000653662;1.5e+06;0;0;0;0.640251;800000;
1.6e-10;181.963;0;0;0;0;-1;0.768978;0;0.00281615;1.5e+06;0;0;0;0.639269;800000;
1.61e-10;181.832;0;0;0;0;-1;0.771158;0;0.00333967;1.5e+06;0;0;0;0.636635;800000;
1.62e-10;181.752;0;0;0;0;-1;0.772477;0;0.000511208;1.5e+06;0;0;0;0.635042;800000;
1.63e-10;181.802;0;0;0;0;-1;0.771653;0;-0.00271533;1.5e+06;0;0;0;0.636038;800000;
1.64e-10;181.926;0;0;0;0;-1;0.769593;0;-0.00310577;1.5e+06;0;0;0;0.638527;800000;
1.65e-10;181.998;0;0;0;0;-1;0.768401;0;-0.000382795;1.5e+06;0;0;0;0.639968;800000;
1.66e-10;181.948;0;0;0;0;-1;0.769232;0;0.00261434;1.5e+06;0;0;0;0.638964;800000;
1.67e-10;181.831;0;0;0;0;-1;0.771177;0;0.00288517;1.5e+06;0;0;0;0.636615;800000;
1.68e-10;181.766;0;0;0;0;-1;0.772252;0;0.000267364;1.5e+06;0;0;0;0.635316;800000;
1.69e-10;181.816;0;0;0;0;-1;0.77142;0;-0.00251362;1.5e+06;0;0;0;0.636322;800000;
1.7e-10;181.927;0;0;0;0;-1;0.769585;0;-0.00267732;1.5e+06;0;0;0;0.638538;800000;
1.71e-10;181.985;0;0;0;0;-1;0.768619;0;-0.000163943;1.5e+06;0;0;0;0.639707;800000;
1.72e-10;181.935;0;0;0;0;-1;0.76945;0;0.00241357;1.5e+06;0;0;0;0.638703;800000;
1.73e-10;181.831;0;0;0;0;-1;0.771178;0;0.00248164;1.5e+06;0;0;0;0.636614;800000;
1.74e-10;181.778;0;0;0;0;-1;0.772045;0;7.15981e-05;1.5e+06;0;0;0;0.635567;800000;
1.75e-10;181.828;0;0;0;0;-1;0.77122;0;-0.00231456;1.5e+06;0;0;0;0.636565;800000;
1.76e-10;181.927;0;0;0;0;-1;0.769592;0;-0.0022976;1.5e+06;0;0;0;0.638532;800000;
1.77e-10;181.973;0;0;0;0;-1;0.768818;0;1.0526e-05;1.5e+06;0;0;0;0.639467;800000;
1.78e-10;181.924;0;0;0;0;-1;0.769636;0;0.00221688;1.5e+06;0;0;0;0.638479;800000;
1.79e-10;181.831;0;0;0;0;-1;0.771167;0;0.00212466;1.5e+06;0;0;0;0.636629;800000;
1.8e-10;181.79;0;0;0;0;-1;0.771856;0;-8.32488e-05;1.5e+06;0;0;0;0.635797;800000;
1.81e-10;181.839;0;0;0;0;-1;0.771049;0;-0.00212081;1.5e+06;0;0;0;0.636772;800000;
1.82e-10;181.926;0;0;0;0;-1;0.76961;0;-0.0019623;1.5e+06;0;0;0;0.638511;800000;
1.83e-10;181.962;0;0;0;0;-1;0.769;0;0.000147322;1.5e+06;0;0;0;0.639249;800000;
1.84e-10;181.914;0;0;0;0;-1;0.769794;0;0.00202656;1.5e+06;0;0;0;0.638289;800000;
1.85e-10;181.833;0;0;0;0;-1;0.771145;0;0.00181;1.5e+06;0;0;0;0.636657;800000;
1.86e-10;181.8;0;0;0;0;-1;0.771684;0;-0.000203462;1.5e+06;0;0;0;0.636007;800000;
1.87e-10;181.847;0;0;0;0;-1;0.770904;0;-0.00193435;1.5e+06;0;0;0;0.636948;800000;
1.88e-10;181.924;0;0;0;0;-1;0.769637;0;-0.00166729;1.5e+06;0;0;0;0.63848;800000;
1.89e-10;181.952;0;0;0;0;-1;0.769165;0;0.000252326;1.5e+06;0;0;0;0.63905;800000;
1.9e-10;181.906;0;0;0;0;-1;0.769928;0;0.00184434;1.5e+06;0;0;0;0.638128;800000;
1.91e-10;181.835;0;0;0;0;-1;0.771116;0;0.00153367;1.5e+06;0;0;0;0.636693;800000;
1.92e-10;181.81;0;0;0;0;-1;0.771527;0;-0.000294538;1.5e+06;0;0;0;0.636196;800000;
1.93e-10;181.855;0;0;0;0;-1;0.770782;0;-0.00175665;1.5e+06;0;0;0;0.637096;800000;
1.94e-10;181.922;0;0;0;0;-1;0.76967;0;-0.0014087;1.5e+06;0;0;0;0.63844;800000;
1.95e-10;181.943;0;0;0;0;-1;0.769315;0;0.00033067;1.5e+06;0;0;0;0.63887;800000;
1.96e-10;181.9;0;0;0;0;-1;0.77004;0;0.00167141;1.5e+06;0;0;0;0.637993;800000;
1.97e-10;181.837;0;0;0;0;-1;0.771081;0;0.00129191;1.5e+06;0;0;0;0.636736;800000;
1.98e-10;181.818;0;0;0;0;-1;0.771386;0;-0.000361263;1.5e+06;0;0;0;0.636368;800000;
1.99e-10;181.861;0;0;0;0;-1;0.77068;0;-0.0015887;1.5e+06;0;0;0;0.63722;800000;
2e-10;181.92;0;0;0;0;-1;0.769708;0;-0.00118287;1.5e+06;0;0;0;0.638395;800000;
2.01e-10;181.935;0;0;0;0;-1;0.769449;0;0.000386814;1.5e+06;0;0;0;0.638708;800000;
2.02e-10;181.894;0;0;0;0;-1;0.770134;0;0.00150858;1.5e+06;0;0;0;0.63788;800000;
2.03e-10;181.839;0;0;0;0;-1;0.771042;0;0.00108118;1.5e+06;0;0;0;0.636783;800000;
2.04e-10;181.826;0;0;0;0;-1;0.771259;0;-0.000407791;1.5e+06;0;0;0;0.636522;800000;
2.05e-10;181.866;0;0;0;0;-1;0.770595;0;-0.00143111;1.5e+06;0;0;0;0.637324;800000;
2.06e-10;181.917;0;0;0;0;-1;0.769748;0;-0.000986439;1.5e+06;0;0;0;0.638347;800000;
2.07e-10;181.928;0;0;0;0;-1;0.76957;0;0.000424622;1.5e+06;0;0;0;0.638562;800000;
2.08e-10;181.889;0;0;0;0;-1;0.770212;0;0.00135632;1.5e+06;0;0;0;0.637787;800000;
2.09e-10;181.842;0;0;0;0;-1;0.771001;0;0.000898251;1.5e+06;0;0;0;0.636833;800000;
2.1e-10;181.833;0;0;0;0;-1;0.771145;0;-0.000437709;1.5e+06;0;0;0;0.63666;800000;
2.11e-10;181.87;0;0;0;0;-1;0.770525;0;-0.00128423;1.5e+06;0;0;0;0.637409;800000;
2.12e-10;181.915;0;0;0;0;-1;0.76979;0;-0.000816255;1.5e+06;0;0;0;0.638296;800000;
2.13e-10;181.922;0;0;0;0;-1;0.769678;0;0.000447421;1.5e+06;0;0;0;0.638432;800000;
2.14e-10;181.885;0;0;0;0;-1;0.770276;0;0.00121482;1.5e+06;0;0;0;0.63771;800000;
2.15e-10;181.844;0;0;0;0;-1;0.770959;0;0.000740095;1.5e+06;0;0;0;0.636884;800000;
2.16e-10;181.839;0;0;0;0;-1;0.771043;0;-0.000454103;1.5e+06;0;0;0;0.636783;800000;
2.17e-10;181.874;0;0;0;0;-1;0.770467;0;-0.00114811;1.5e+06;0;0;0;0.637478;800000;
2.18e-10;181.912;0;0;0;0;-1;0.769833;0;-0.000669436;1.5e+06;0;0;0;0.638245;800000;
2.19e-10;181.916;0;0;0;0;-1;0.769774;0;0.00045807;1.5e+06;0;0;0;0.638316;800000;
2.2e-10;181.882;0;0;0;0;-1;0.770328;0;0.00108406;1.5e+06;0;0;0;0.637647;800000;
2.21e-10;181.847;0;0;0;0;-1;0.770917;0;0.000603952;1.5e+06;0;0;0;0.636936;800000;
2.22e-10;181.845;0;0;0;0;-1;0.770952;0;-0.000459615;1.5e+06;0;0;0;0.636893;800000;
2.23e-10;181.877;0;0;0;0;-1;0.770421;0;-0.00102266;1.5e+06;0;0;0;0.637535;800000;
2.24e-10;181.91;0;0;0;0;-1;0.769875;0;-0.000543337;1.5e+06;0;0;0;0.638194;800000;
2.25e-10;181.911;0;0;0;0;-1;0.76986;0;0.000459007;1.5e+06;0;0;0;0.638213;800000;
2.26e-10;181.88;0;0;0;0;-1;0.770369;0;0.000963855;1.5e+06;0;0;0;0.637597;800000;
2.27e-10;181.849;0;0;0;0;-1;0.770875;0;0.000487294;1.5e+06;0;0;0;0.636987;800000;
2.28e-10;181.849;0;0;0;0;-1;0.770872;0;-0.000456495;1.5e+06;0;0;0;0.63699;800000;
2.29e-10;181.879;0;0;0;0;-1;0.770384;0;-0.00090761;1.5e+06;0;0;0;0.637579;800000;
2.3e-10;181.907;0;0;0;0;-1;0.769917;0;-0.000435546;1.5e+06;0;0;0;0.638144;800000;
2.31e-10;181.906;0;0;0;0;-1;0.769936;0;0.000452306;1.5e+06;0;0;0;0.638122;800000;
2.32e-10;181.878;0;0;0;0;-1;0.770402;0;0.000853873;1.5e+06;0;0;0;0.637558;800000;
2.33e-10;181.852;0;0;0;0;-1;0.770834;0;0.000387823;1.5e+06;0;0;0;0.637036;800000;
2.34e-10;181.854;0;0;0;0;-1;0.770801;0;-0.00044665;1.5e+06;0;0;0;0.637076;800000;
2.35e-10;181.881;0;0;0;0;-1;0.770355;0;-0.000802591;1.5e+06;0;0;0;0.637615;800000;
2.36e-10;181.905;0;0;0;0;-1;0.769957;0;-0.000343874;1.5e+06;0;0;0;0.638096;800000;
2.37e-10;181.902;0;0;0;0;-1;0.770002;0;0.000439717;1.5e+06;0;0;0;0.638041;800000;
2.38e-10;181.876;0;0;0;0;-1;0.770428;0;0.000753704;1.5e+06;0;0;0;0.637527;800000;
2.39e-10;181.854;0;0;0;0;-1;0.770795;0;0.000303456;1.5e+06;0;0;0;0.637084;800000;
2.4e-10;181.858;0;0;0;0;-1;0.770739;0;-0.000431684;1.5e+06;0;0;0;0.637151;800000;
2.41e-10;181.882;0;0;0;0;-1;0.770333;0;-0.000707148;1.5e+06;0;0;0;0.637642;800000;
