time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_my;bottom_Hextx;free_Hextz;free_mz;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_I;free_Hextx;bottom_mz;free_K;
1.835e-08;109.635;0;0;0.770386;0;0;0.0616238;0.0483962;2.12684e-16;1.5e+06;0.996925;0;1e+10;0;0.637578;350000;
1.8351e-08;109.634;0;0;0.770386;0;0;0.0617502;0.0499799;6.70099e-16;1.5e+06;0.996839;0;1e+10;0;0.637578;350000;
1.8352e-08;109.633;0;0;0.770386;0;0;0.0618768;0.051565;5.0863e-16;1.5e+06;0.996751;0;1e+10;0;0.637578;350000;
1.8353e-08;109.633;0;0;0.770386;0;0;0.0620035;0.0531516;-2.30045e-16;1.5e+06;0.99666;0;1e+10;0;0.637578;350000;
1.8354e-08;109.632;0;0;0.770386;0;0;0.0621304;0.0547397;-7.04219e-16;1.5e+06;0.996566;0;1e+10;0;0.637578;350000;
1.8355e-08;109.632;0;0;0.770386;0;0;0.0622575;0.0563293;-4.74381e-16;1.5e+06;0.996469;0;1e+10;0;0.637578;350000;
1.8356e-08;109.632;0;0;0.770386;0;0;0.0623847;0.0579203;2.12684e-16;1.5e+06;0.99637;0;1e+10;0;0.637578;350000;
1.8357e-08;109.632;0;0;0.770386;0;0;0.062512;0.0595127;6.70099e-16;1.5e+06;0.996268;0;1e+10;0;0.637578;350000;
1.8358e-08;109.632;0;0;0.770386;0;0;0.0626396;0.0611067;5.0863e-16;1.5e+06;0.996164;0;1e+10;0;0.637578;350000;
1.8359e-08;109.632;0;0;0.770386;0;0;0.0627673;0.062702;-2.30045e-16;1.5e+06;0.996057;0;1e+10;0;0.637578;350000;
1.836e-08;109.632;0;0;0.770386;0;0;0.0628951;0.0642988;-7.04219e-16;1.5e+06;0.995947;0;1e+10;0;0.637578;350000;
1.8361e-08;109.632;0;0;0.770386;0;0;0.0630231;0.0658971;-4.74381e-16;1.5e+06;0.995834;0;1e+10;0;0.637578;350000;
1.8362e-08;109.632;0;0;0.770386;0;0;0.0631513;0.0674968;2.12684e-16;1.5e+06;0.995719;0;1e+10;0;0.637578;350000;
1.8363e-08;109.633;0;0;0.770386;0;0;0.0632796;0.0690979;6.70099e-16;1.5e+06;0.995601;0;1e+10;0;0.637578;350000;
1.8364e-08;109.633;0;0;0.770386;0;0;0.0634081;0.0707005;5.0863e-16;1.5e+06;0.99548;0;1e+10;0;0.637578;350000;
1.8365e-08;109.634;0;0;0.770386;0;0;0.0635367;0.0723045;-2.30045e-16;1.5e+06;0.995357;0;1e+10;0;0.637578;350000;
1.8366e-08;109.635;0;0;0.770386;0;0;0.0636655;0.07391;-7.04219e-16;1.5e+06;0.995231;0;1e+10;0;0.637578;350000;
1.8367e-08;109.636;0;0;0.770386;0;0;0.0637944;0.0755169;-4.74381e-16;1.5e+06;0.995102;0;1e+10;0;0.637578;350000;
1.8368e-08;109.637;0;0;0.770386;0;0;0.0639235;0.0771252;2.12684e-16;1.5e+06;0.99497;0;1e+10;0;0.637578;350000;
1.8369e-08;109.638;0;0;0.770386;0;0;0.0640528;0.0787349;6.70099e-16;1.5e+06;0.994836;0;1e+10;0;0.637578;350000;
1.837e-08;109.639;0;0;0.770386;0;0;0.0641822;0.0803461;5.0863e-16;1.5e+06;0.994699;0;1e+10;0;0.637578;350000;
1.8371e-08;109.64;0;0;0.770386;0;0;0.0643118;0.0819587;-2.30045e-16;1.5e+06;0.994559;0;1e+10;0;0.637578;350000;
1.8372e-08;109.641;0;0;0.770386;0;0;0.0644415;0.0835727;-7.04219e-16;1.5e+06;0.994416;0;1e+10;0;0.637578;350000;
1.8373e-08;109.643;0;0;0.770386;0;0;0.0645714;0.0851881;-4.74381e-16;1.5e+06;0.99427;0;1e+10;0;0.637578;350000;
1.8374e-08;109.645;0;0;0.770386;0;0;0.0647015;0.0868049;2.12684e-16;1.5e+06;0.994122;0;1e+10;0;0.637578;350000;
1.8375e-08;109.646;0;0;0.770386;0;0;0.0648317;0.0884232;6.70099e-16;1.5e+06;0.993971;0;1e+10;0;0.637578;350000;
1.8376e-08;109.648;0;0;0.770386;0;0;0.0649621;0.0900428;5.0863e-16;1.5e+06;0.993817;0;1e+10;0;0.637578;350000;
1.8377e-08;109.65;0;0;0.770386;0;0;0.0650926;0.0916639;-2.30045e-16;1.5e+06;0.99366;0;1e+10;0;0.637578;350000;
1.8378e-08;109.652;0;0;0.770386;0;0;0.0652232;0.0932863;-7.04219e-16;1.5e+06;0.993501;0;1e+10;0;0.637578;350000;
1.8379e-08;109.654;0;0;0.770386;0;0;0.0653541;0.0949102;-4.74381e-16;1.5e+06;0.993338;0;1e+10;0;0.637578;350000;
1.838e-08;109.656;0;0;0.770386;0;0;0.0654851;0.0965354;2.12684e-16;1.5e+06;0.993173;0;1e+10;0;0.637578;350000;
1.8381e-08;109.658;0;0;0.770386;0;0;0.0656162;0.098162;6.70099e-16;1.5e+06;0.993005;0;1e+10;0;0.637578;350000;
1.8382e-08;109.661;0;0;0.770386;0;0;0.0657475;0.0997901;5.0863e-16;1.5e+06;0.992834;0;1e+10;0;0.637578;350000;
1.8383e-08;109.663;0;0;0.770386;0;0;0.065879;0.101419;-2.30045e-16;1.5e+06;0.99266;0;1e+10;0;0.637578;350000;
1.8384e-08;109.666;0;0;0.770386;0;0;0.0660106;0.10305;-7.04219e-16;1.5e+06;0.992483;0;1e+10;0;0.637578;350000;
1.8385e-08;109.669;0;0;0.770386;0;0;0.0661423;0.104682;-4.74381e-16;1.5e+06;0.992304;0;1e+10;0;0.637578;350000;
1.8386e-08;109.671;0;0;0.770386;0;0;0.0662743;0.106316;2.12684e-16;1.5e+06;0.992121;0;1e+10;0;0.637578;350000;
1.8387e-08;109.674;0;0;0.770386;0;0;0.0664063;0.107951;6.70099e-16;1.5e+06;0.991936;0;1e+10;0;0.637578;350000;
1.8388e-08;109.677;0;0;0.770386;0;0;0.0665386;0.109587;5.0863e-16;1.5e+06;0.991748;0;1e+10;0;0.637578;350000;
1.8389e-08;109.681;0;0;0.770386;0;0;0.066671;0.111225;-2.30045e-16;1.5e+06;0.991556;0;1e+10;0;0.637578;350000;
1.839e-08;109.684;0;0;0.770386;0;0;0.0668035;0.112864;-7.04219e-16;1.5e+06;0.991362;0;1e+10;0;0.637578;350000;
1.8391e-08;109.687;0;0;0.770386;0;0;0.0669362;0.114504;-4.74381e-16;1.5e+06;0.991165;0;1e+10;0;0.637578;350000;
1.8392e-08;109.691;0;0;0.770386;0;0;0.0670691;0.116146;2.12684e-16;1.5e+06;0.990965;0;1e+10;0;0.637578;350000;
1.8393e-08;109.694;0;0;0.770386;0;0;0.0672021;0.117789;6.70099e-16;1.5e+06;0.990762;0;1e+10;0;0.637578;350000;
1.8394e-08;109.698;0;0;0.770386;0;0;0.0673352;0.119434;5.0863e-16;1.5e+06;0.990556;0;1e+10;0;0.637578;350000;
1.8395e-08;109.702;0;0;0.770386;0;0;0.0674686;0.121079;-2.30045e-16;1.5e+06;0.990347;0;1e+10;0;0.637578;350000;
1.8396e-08;109.706;0;0;0.770386;0;0;0.067602;0.122726;-7.04219e-16;1.5e+06;0.990135;0;1e+10;0;0.637578;350000;
1.8397e-08;109.71;0;0;0.770386;0;0;0.0677356;0.124375;-4.74381e-16;1.5e+06;0.989921;0;1e+10;0;0.637578;350000;
1.8398e-08;109.714;0;0;0.770386;0;0;0.0678694;0.126025;2.12684e-16;1.5e+06;0.989703;0;1e+10;0;0.637578;350000;
1.8399e-08;109.718;0;0;0.770386;0;0;0.0680034;0.127676;6.70099e-16;1.5e+06;0.989482;0;1e+10;0;0.637578;350000;
1.84e-08;109.722;0;0;0.770386;0;0;0.0681374;0.129328;5.0863e-16;1.5e+06;0.989258;0;1e+10;0;0.637578;350000;
1.8401e-08;109.727;0;0;0.770386;0;0;0.0682717;0.130982;-2.30045e-16;1.5e+06;0.989031;0;1e+10;0;0.637578;350000;
1.8402e-08;109.731;0;0;0.770386;0;0;0.0684061;0.132637;-7.04219e-16;1.5e+06;0.988801;0;1e+10;0;0.637578;350000;
1.8403e-08;109.736;0;0;0.770386;0;0;0.0685406;0.134294;-4.74381e-16;1.5e+06;0.988568;0;1e+10;0;0.637578;350000;
1.8404e-08;109.741;0;0;0.770386;0;0;0.0686753;0.135951;2.12684e-16;1.5e+06;0.988332;0;1e+10;0;0.637578;350000;
1.8405e-08;109.746;0;0;0.770386;0;0;0.0688102;0.137611;6.70099e-16;1.5e+06;0.988093;0;1e+10;0;0.637578;350000;
1.8406e-08;109.751;0;0;0.770386;0;0;0.0689452;0.139271;5.0863e-16;1.5e+06;0.987851;0;1e+10;0;0.637578;350000;
1.8407e-08;109.756;0;0;0.770386;0;0;0.0690803;0.140933;-2.30045e-16;1.5e+06;0.987606;0;1e+10;0;0.637578;350000;
1.8408e-08;109.761;0;0;0.770386;0;0;0.0692156;0.142596;-7.04219e-16;1.5e+06;0.987358;0;1e+10;0;0.637578;350000;
1.8409e-08;109.767;0;0;0.770386;0;0;0.0693511;0.14426;-4.74381e-16;1.5e+06;0.987107;0;1e+10;0;0.637578;350000;
1.841e-08;109.772;0;0;0.770386;0;0;0.0694867;0.145925;2.12684e-16;1.5e+06;0.986852;0;1e+10;0;0.637578;350000;
1.8411e-08;109.778;0;0;0.770386;0;0;0.0696225;0.147592;6.70099e-16;1.5e+06;0.986595;0;1e+10;0;0.637578;350000;
1.8412e-08;109.783;0;0;0.770386;0;0;0.0697584;0.14926;5.0863e-16;1.5e+06;0.986334;0;1e+10;0;0.637578;350000;
1.8413e-08;109.789;0;0;0.770386;0;0;0.0698945;0.15093;-2.30045e-16;1.5e+06;0.98607;0;1e+10;0;0.637578;350000;
1.8414e-08;109.795;0;0;0.770386;0;0;0.0700307;0.152601;-7.04219e-16;1.5e+06;0.985804;0;1e+10;0;0.637578;350000;
1.8415e-08;109.801;0;0;0.770386;0;0;0.0701671;0.154272;-4.74381e-16;1.5e+06;0.985534;0;1e+10;0;0.637578;350000;
1.8416e-08;109.807;0;0;0.770386;0;0;0.0703036;0.155946;2.12684e-16;1.5e+06;0.985261;0;1e+10;0;0.637578;350000;
1.8417e-08;109.814;0;0;0.770386;0;0;0.0704403;0.15762;6.70099e-16;1.5e+06;0.984984;0;1e+10;0;0.637578;350000;
1.8418e-08;109.82;0;0;0.770386;0;0;0.0705771;0.159296;5.0863e-16;1.5e+06;0.984705;0;1e+10;0;0.637578;350000;
1.8419e-08;109.826;0;0;0.770386;0;0;0.0707141;0.160973;-2.30045e-16;1.5e+06;0.984422;0;1e+10;0;0.637578;350000;
1.842e-08;109.833;0;0;0.770386;0;0;0.0708512;0.162651;-7.04219e-16;1.5e+06;0.984137;0;1e+10;0;0.637578;350000;
1.8421e-08;109.84;0;0;0.770386;0;0;0.0709885;0.164331;-4.74381e-16;1.5e+06;0.983848;0;1e+10;0;0.637578;350000;
1.8422e-08;109.847;0;0;0.770386;0;0;0.0711259;0.166012;2.12684e-16;1.5e+06;0.983555;0;1e+10;0;0.637578;350000;
1.8423e-08;109.854;0;0;0.770386;0;0;0.0712635;0.167693;6.70099e-16;1.5e+06;0.98326;0;1e+10;0;0.637578;350000;
1.8424e-08;109.861;0;0;0.770386;0;0;0.0714012;0.169377;5.0863e-16;1.5e+06;0.982962;0;1e+10;0;0.637578;350000;
1.8425e-08;109.868;0;0;0.770386;0;0;0.071539;0.171061;-2.30045e-16;1.5e+06;0.98266;0;1e+10;0;0.637578;350000;
1.8426e-08;109.875;0;0;0.770386;0;0;0.0716771;0.172747;-7.04219e-16;1.5e+06;0.982355;0;1e+10;0;0.637578;350000;
1.8427e-08;109.883;0;0;0.770386;0;0;0.0718152;0.174434;-4.74381e-16;1.5e+06;0.982047;0;1e+10;0;0.637578;350000;
1.8428e-08;109.89;0;0;0.770386;0;0;0.0719536;0.176122;2.12684e-16;1.5e+06;0.981735;0;1e+10;0;0.637578;350000;
1.8429e-08;109.898;0;0;0.770386;0;0;0.072092;0.177811;6.70099e-16;1.5e+06;0.98142;0;1e+10;0;0.637578;350000;
1.843e-08;109.906;0;0;0.770386;0;0;0.0722306;0.179502;5.0863e-16;1.5e+06;0.981102;0;1e+10;0;0.637578;350000;
1.8431e-08;109.914;0;0;0.770386;0;0;0.0723694;0.181193;-2.30045e-16;1.5e+06;0.980781;0;1e+10;0;0.637578;350000;
1.8432e-08;109.922;0;0;0.770386;0;0;0.0725083;0.182886;-7.04219e-16;1.5e+06;0.980457;0;1e+10;0;0.637578;350000;
1.8433e-08;109.93;0;0;0.770386;0;0;0.0726474;0.18458;-4.74381e-16;1.5e+06;0.980129;0;1e+10;0;0.637578;350000;
1.8434e-08;109.939;0;0;0.770386;0;0;0.0727866;0.186276;2.12684e-16;1.5e+06;0.979798;0;1e+10;0;0.637578;350000;
1.8435e-08;109.947;0;0;0.770386;0;0;0.0729259;0.187972;6.70099e-16;1.5e+06;0.979463;0;1e+10;0;0.637578;350000;
1.8436e-08;109.956;0;0;0.770386;0;0;0.0730654;0.18967;5.0863e-16;1.5e+06;0.979126;0;1e+10;0;0.637578;350000;
1.8437e-08;109.964;0;0;0.770386;0;0;0.0732051;0.191369;-2.30045e-16;1.5e+06;0.978784;0;1e+10;0;0.637578;350000;
1.8438e-08;109.973;0;0;0.770386;0;0;0.0733449;0.193069;-7.04219e-16;1.5e+06;0.97844;0;1e+10;0;0.637578;350000;
1.8439e-08;109.982;0;0;0.770386;0;0;0.0734848;0.19477;-4.74381e-16;1.5e+06;0.978092;0;1e+10;0;0.637578;350000;
1.844e-08;109.991;0;0;0.770386;0;0;0.0736249;0.196472;2.12684e-16;1.5e+06;0.977741;0;1e+10;0;0.637578;350000;
1.8441e-08;110;0;0;0.770386;0;0;0.0737651;0.198176;6.70099e-16;1.5e+06;0.977387;0;1e+10;0;0.637578;350000;
1.8442e-08;110.01;0;0;0.770386;0;0;0.0739055;0.19988;5.0863e-16;1.5e+06;0.977029;0;1e+10;0;0.637578;350000;
1.8443e-08;110.019;0;0;0.770386;0;0;0.074046;0.201586;-2.30045e-16;1.5e+06;0.976668;0;1e+10;0;0.637578;350000;
1.8444e-08;110.029;0;0;0.770386;0;0;0.0741867;0.203293;-7.04219e-16;1.5e+06;0.976303;0;1e+10;0;0.637578;350000;
1.8445e-08;110.038;0;0;0.770386;0;0;0.0743275;0.205001;-4.74381e-16;1.5e+06;0.975935;0;1e+10;0;0.637578;350000;
1.8446e-08;110.048;0;0;0.770386;0;0;0.0744684;0.20671;2.12684e-16;1.5e+06;0.975564;0;1e+10;0;0.637578;350000;
1.8447e-08;110.058;0;0;0.770386;0;0;0.0746095;0.208421;6.70099e-16;1.5e+06;0.975189;0;1e+10;0;0.637578;350000;
1.8448e-08;110.068;0;0;0.770386;0;0;0.0747508;0.210132;5.0863e-16;1.5e+06;0.974811;0;1e+10;0;0.637578;350000;
1.8449e-08;110.078;0;0;0.770386;0;0;0.0748921;0.211845;-2.30045e-16;1.5e+06;0.97443;0;1e+10;0;0.637578;350000;
1.845e-08;110.089;0;0;0.770386;0;0;0.0750337;0.213558;-7.04219e-16;1.5e+06;0.974045;0;1e+10;0;0.637578;350000;
1.8451e-08;110.099;0;0;0.770386;0;0;0.0751753;0.215273;-4.74381e-16;1.5e+06;0.973656;0;1e+10;0;0.637578;350000;
1.8452e-08;110.11;0;0;0.770386;0;0;0.0753172;0.216989;2.12684e-16;1.5e+06;0.973264;0;1e+10;0;0.637578;350000;
1.8453e-08;110.12;0;0;0.770386;0;0;0.0754591;0.218706;6.70099e-16;1.5e+06;0.972869;0;1e+10;0;0.637578;350000;
1.8454e-08;110.131;0;0;0.770386;0;0;0.0756012;0.220424;5.0863e-16;1.5e+06;0.97247;0;1e+10;0;0.637578;350000;
1.8455e-08;110.142;0;0;0.770386;0;0;0.0757434;0.222143;-2.30045e-16;1.5e+06;0.972068;0;1e+10;0;0.637578;350000;
1.8456e-08;110.153;0;0;0.770386;0;0;0.0758858;0.223863;-7.04219e-16;1.5e+06;0.971662;0;1e+10;0;0.637578;350000;
1.8457e-08;110.164;0;0;0.770386;0;0;0.0760283;0.225584;-4.74381e-16;1.5e+06;0.971252;0;1e+10;0;0.637578;350000;
1.8458e-08;110.176;0;0;0.770386;0;0;0.076171;0.227307;2.12684e-16;1.5e+06;0.97084;0;1e+10;0;0.637578;350000;
1.8459e-08;110.187;0;0;0.770386;0;0;0.0763138;0.22903;6.70099e-16;1.5e+06;0.970423;0;1e+10;0;0.637578;350000;
1.846e-08;110.199;0;0;0.770386;0;0;0.0764568;0.230754;5.0863e-16;1.5e+06;0.970003;0;1e+10;0;0.637578;350000;
1.8461e-08;110.211;0;0;0.770386;0;0;0.0765998;0.23248;-2.30045e-16;1.5e+06;0.96958;0;1e+10;0;0.637578;350000;
1.8462e-08;110.222;0;0;0.770386;0;0;0.0767431;0.234206;-7.04219e-16;1.5e+06;0.969153;0;1e+10;0;0.637578;350000;
1.8463e-08;110.234;0;0;0.770386;0;0;0.0768864;0.235934;-4.74381e-16;1.5e+06;0.968723;0;1e+10;0;0.637578;350000;
1.8464e-08;110.247;0;0;0.770386;0;0;0.0770299;0.237662;2.12684e-16;1.5e+06;0.968289;0;1e+10;0;0.637578;350000;
1.8465e-08;110.259;0;0;0.770386;0;0;0.0771736;0.239392;6.70099e-16;1.5e+06;0.967851;0;1e+10;0;0.637578;350000;
1.8466e-08;110.271;0;0;0.770386;0;0;0.0773173;0.241123;5.0863e-16;1.5e+06;0.96741;0;1e+10;0;0.637578;350000;
1.8467e-08;110.284;0;0;0.770386;0;0;0.0774613;0.242854;-2.30045e-16;1.5e+06;0.966965;0;1e+10;0;0.637578;350000;
1.8468e-08;110.296;0;0;0.770386;0;0;0.0776053;0.244587;-7.04219e-16;1.5e+06;0.966517;0;1e+10;0;0.637578;350000;
1.8469e-08;110.309;0;0;0.770386;0;0;0.0777495;0.24632;-4.74381e-16;1.5e+06;0.966065;0;1e+10;0;0.637578;350000;
1.847e-08;110.322;0;0;0.770386;0;0;0.0778938;0.248055;2.12684e-16;1.5e+06;0.965609;0;1e+10;0;0.637578;350000;
1.8471e-08;110.335;0;0;0.770386;0;0;0.0780383;0.249791;6.70099e-16;1.5e+06;0.96515;0;1e+10;0;0.637578;350000;
1.8472e-08;110.349;0;0;0.770386;0;0;0.0781829;0.251527;5.0863e-16;1.5e+06;0.964687;0;1e+10;0;0.637578;350000;
1.8473e-08;110.362;0;0;0.770386;0;0;0.0783276;0.253265;-2.30045e-16;1.5e+06;0.964221;0;1e+10;0;0.637578;350000;
1.8474e-08;110.375;0;0;0.770386;0;0;0.0784725;0.255003;-7.04219e-16;1.5e+06;0.963751;0;1e+10;0;0.637578;350000;
1.8475e-08;110.389;0;0;0.770386;0;0;0.0786175;0.256743;-4.74381e-16;1.5e+06;0.963277;0;1e+10;0;0.637578;350000;
1.8476e-08;110.403;0;0;0.770386;0;0;0.0787627;0.258483;2.12684e-16;1.5e+06;0.9628;0;1e+10;0;0.637578;350000;
1.8477e-08;110.417;0;0;0.770386;0;0;0.078908;0.260224;6.70099e-16;1.5e+06;0.962318;0;1e+10;0;0.637578;350000;
1.8478e-08;110.431;0;0;0.770386;0;0;0.0790534;0.261967;5.0863e-16;1.5e+06;0.961834;0;1e+10;0;0.637578;350000;
1.8479e-08;110.445;0;0;0.770386;0;0;0.0791989;0.26371;-2.30045e-16;1.5e+06;0.961345;0;1e+10;0;0.637578;350000;
1.848e-08;110.459;0;0;0.770386;0;0;0.0793446;0.265454;-7.04219e-16;1.5e+06;0.960853;0;1e+10;0;0.637578;350000;
1.8481e-08;110.474;0;0;0.770386;0;0;0.0794904;0.267199;-4.74381e-16;1.5e+06;0.960357;0;1e+10;0;0.637578;350000;
1.8482e-08;110.488;0;0;0.770386;0;0;0.0796364;0.268945;2.12684e-16;1.5e+06;0.959858;0;1e+10;0;0.637578;350000;
1.8483e-08;110.503;0;0;0.770386;0;0;0.0797825;0.270692;6.70099e-16;1.5e+06;0.959354;0;1e+10;0;0.637578;350000;
1.8484e-08;110.518;0;0;0.770386;0;0;0.0799287;0.27244;5.0863e-16;1.5e+06;0.958847;0;1e+10;0;0.637578;350000;
1.8485e-08;110.533;0;0;0.770386;0;0;0.080075;0.274189;-2.30045e-16;1.5e+06;0.958336;0;1e+10;0;0.637578;350000;
1.8486e-08;110.548;0;0;0.770386;0;0;0.0802215;0.275938;-7.04219e-16;1.5e+06;0.957822;0;1e+10;0;0.637578;350000;
1.8487e-08;110.563;0;0;0.770386;0;0;0.0803681;0.277689;-4.74381e-16;1.5e+06;0.957303;0;1e+10;0;0.637578;350000;
1.8488e-08;110.579;0;0;0.770386;0;0;0.0805149;0.27944;2.12684e-16;1.5e+06;0.956781;0;1e+10;0;0.637578;350000;
1.8489e-08;110.594;0;0;0.770386;0;0;0.0806617;0.281192;6.70099e-16;1.5e+06;0.956256;0;1e+10;0;0.637578;350000;
1.849e-08;110.61;0;0;0.770386;0;0;0.0808087;0.282945;5.0863e-16;1.5e+06;0.955726;0;1e+10;0;0.637578;350000;
1.8491e-08;110.626;0;0;0.770386;0;0;0.0809559;0.284699;-2.30045e-16;1.5e+06;0.955192;0;1e+10;0;0.637578;350000;
1.8492e-08;110.642;0;0;0.770386;0;0;0.0811031;0.286454;-7.04219e-16;1.5e+06;0.954655;0;1e+10;0;0.637578;350000;
1.8493e-08;110.658;0;0;0.770386;0;0;0.0812505;0.28821;-4.74381e-16;1.5e+06;0.954114;0;1e+10;0;0.637578;350000;
1.8494e-08;110.674;0;0;0.770386;0;0;0.081398;0.289966;2.12684e-16;1.5e+06;0.953569;0;1e+10;0;0.637578;350000;
1.8495e-08;110.691;0;0;0.770386;0;0;0.0815457;0.291723;6.70099e-16;1.5e+06;0.95302;0;1e+10;0;0.637578;350000;
1.8496e-08;110.707;0;0;0.770386;0;0;0.0816935;0.293481;5.0863e-16;1.5e+06;0.952468;0;1e+10;0;0.637578;350000;
1.8497e-08;110.724;0;0;0.770386;0;0;0.0818414;0.29524;-2.30045e-16;1.5e+06;0.951911;0;1e+10;0;0.637578;350000;
1.8498e-08;110.741;0;0;0.770386;0;0;0.0819894;0.297;-7.04219e-16;1.5e+06;0.951351;0;1e+10;0;0.637578;350000;
1.8499e-08;110.758;0;0;0.770386;0;0;0.0821375;0.29876;-4.74381e-16;1.5e+06;0.950787;0;1e+10;0;0.637578;350000;
1.85e-08;110.775;0;0;0.770386;0;0;0.0822858;0.300522;2.12684e-16;1.5e+06;0.950219;0;1e+10;0;0.637578;350000;
1.8501e-08;110.792;0;0;0.770386;0;0;0.0824342;0.302284;6.70099e-16;1.5e+06;0.949647;0;1e+10;0;0.637578;350000;
1.8502e-08;110.81;0;0;0.770386;0;0;0.0825828;0.304046;5.0863e-16;1.5e+06;0.949071;0;1e+10;0;0.637578;350000;
1.8503e-08;110.827;0;0;0.770386;0;0;0.0827314;0.30581;-2.30045e-16;1.5e+06;0.948491;0;1e+10;0;0.637578;350000;
1.8504e-08;110.845;0;0;0.770386;0;0;0.0828802;0.307574;-7.04219e-16;1.5e+06;0.947908;0;1e+10;0;0.637578;350000;
1.8505e-08;110.863;0;0;0.770386;0;0;0.0830291;0.309339;-4.74381e-16;1.5e+06;0.94732;0;1e+10;0;0.637578;350000;
1.8506e-08;110.881;0;0;0.770386;0;0;0.0831781;0.311105;2.12684e-16;1.5e+06;0.946729;0;1e+10;0;0.637578;350000;
1.8507e-08;110.899;0;0;0.770386;0;0;0.0833273;0.312872;6.70099e-16;1.5e+06;0.946133;0;1e+10;0;0.637578;350000;
1.8508e-08;110.918;0;0;0.770386;0;0;0.0834766;0.314639;5.0863e-16;1.5e+06;0.945534;0;1e+10;0;0.637578;350000;
1.8509e-08;110.936;0;0;0.770386;0;0;0.083626;0.316407;-2.30045e-16;1.5e+06;0.94493;0;1e+10;0;0.637578;350000;
1.851e-08;110.955;0;0;0.770386;0;0;0.0837755;0.318176;-7.04219e-16;1.5e+06;0.944323;0;1e+10;0;0.637578;350000;
1.8511e-08;110.973;0;0;0.770386;0;0;0.0839251;0.319945;-4.74381e-16;1.5e+06;0.943712;0;1e+10;0;0.637578;350000;
1.8512e-08;110.992;0;0;0.770386;0;0;0.0840749;0.321715;2.12684e-16;1.5e+06;0.943096;0;1e+10;0;0.637578;350000;
1.8513e-08;111.011;0;0;0.770386;0;0;0.0842248;0.323486;6.70099e-16;1.5e+06;0.942477;0;1e+10;0;0.637578;350000;
1.8514e-08;111.031;0;0;0.770386;0;0;0.0843748;0.325257;5.0863e-16;1.5e+06;0.941854;0;1e+10;0;0.637578;350000;
1.8515e-08;111.05;0;0;0.770386;0;0;0.0845249;0.32703;-2.30045e-16;1.5e+06;0.941226;0;1e+10;0;0.637578;350000;
1.8516e-08;111.07;0;0;0.770386;0;0;0.0846751;0.328802;-7.04219e-16;1.5e+06;0.940595;0;1e+10;0;0.637578;350000;
1.8517e-08;111.089;0;0;0.770386;0;0;0.0848255;0.330576;-4.74381e-16;1.5e+06;0.93996;0;1e+10;0;0.637578;350000;
1.8518e-08;111.109;0;0;0.770386;0;0;0.084976;0.33235;2.12684e-16;1.5e+06;0.93932;0;1e+10;0;0.637578;350000;
1.8519e-08;111.129;0;0;0.770386;0;0;0.0851266;0.334124;6.70099e-16;1.5e+06;0.938677;0;1e+10;0;0.637578;350000;
1.852e-08;111.149;0;0;0.770386;0;0;0.0852773;0.3359;5.0863e-16;1.5e+06;0.938029;0;1e+10;0;0.637578;350000;
1.8521e-08;111.17;0;0;0.770386;0;0;0.0854281;0.337676;-2.30045e-16;1.5e+06;0.937378;0;1e+10;0;0.637578;350000;
1.8522e-08;111.19;0;0;0.770386;0;0;0.085579;0.339452;-7.04219e-16;1.5e+06;0.936722;0;1e+10;0;0.637578;350000;
1.8523e-08;111.211;0;0;0.770386;0;0;0.0857301;0.34123;-4.74381e-16;1.5e+06;0.936062;0;1e+10;0;0.637578;350000;
1.8524e-08;111.231;0;0;0.770386;0;0;0.0858813;0.343007;2.12684e-16;1.5e+06;0.935399;0;1e+10;0;0.637578;350000;
1.8525e-08;111.252;0;0;0.770386;0;0;0.0860326;0.344786;6.70099e-16;1.5e+06;0.934731;0;1e+10;0;0.637578;350000;
1.8526e-08;111.273;0;0;0.770386;0;0;0.086184;0.346565;5.0863e-16;1.5e+06;0.934059;0;1e+10;0;0.637578;350000;
1.8527e-08;111.294;0;0;0.770386;0;0;0.0863355;0.348344;-2.30045e-16;1.5e+06;0.933382;0;1e+10;0;0.637578;350000;
1.8528e-08;111.316;0;0;0.770386;0;0;0.0864871;0.350124;-7.04219e-16;1.5e+06;0.932702;0;1e+10;0;0.637578;350000;
1.8529e-08;111.337;0;0;0.770386;0;0;0.0866389;0.351905;-4.74381e-16;1.5e+06;0.932018;0;1e+10;0;0.637578;350000;
1.853e-08;111.359;0;0;0.770386;0;0;0.0867907;0.353686;2.12684e-16;1.5e+06;0.931329;0;1e+10;0;0.637578;350000;
1.8531e-08;111.381;0;0;0.770386;0;0;0.0869427;0.355467;6.70099e-16;1.5e+06;0.930636;0;1e+10;0;0.637578;350000;
1.8532e-08;111.403;0;0;0.770386;0;0;0.0870948;0.35725;5.0863e-16;1.5e+06;0.929939;0;1e+10;0;0.637578;350000;
1.8533e-08;111.425;0;0;0.770386;0;0;0.0872469;0.359032;-2.30045e-16;1.5e+06;0.929238;0;1e+10;0;0.637578;350000;
1.8534e-08;111.447;0;0;0.770386;0;0;0.0873992;0.360815;-7.04219e-16;1.5e+06;0.928533;0;1e+10;0;0.637578;350000;
1.8535e-08;111.47;0;0;0.770386;0;0;0.0875517;0.362599;-4.74381e-16;1.5e+06;0.927824;0;1e+10;0;0.637578;350000;
