4pf_1.0_GHz	4pf_1.0_GHz	4pf_2.0_GHz	4pf_2.0_GHz	4pf_3.0_GHz	4pf_3.0_GHz	4pf_4.0_GHz	4pf_4.0_GHz	4pf_5.0_GHz	4pf_5.0_GHz	4pf_6.0_GHz	4pf_6.0_GHz	4pf_7.0_GHz	4pf_7.0_GHz	4pf_8.0_GHz	4pf_8.0_GHz	4pf_9.0_GHz	4pf_9.0_GHz	4pf_10.0_GHz	4pf_10.0_GHz	4pf_11.0_GHz	4pf_11.0_GHz	4pf_12.0_GHz	4pf_12.0_GHz	4pf_13.0_GHz	4pf_13.0_GHz	4pf_14.0_GHz	4pf_14.0_GHz	4pf_15.0_GHz	4pf_15.0_GHz	4pf_16.0_GHz	4pf_16.0_GHz	4pf_17.0_GHz	4pf_17.0_GHz
7.427700E+3	25.262540E-6	7.432800E+3	19.713367E-6	7.434000E+3	6.564487E-6	7.430800E+3	2.014647E-6	7.434100E+3	-49.670740E-9	7.433400E+3	-2.177567E-6	7.433000E+3	-2.247107E-6	7.433800E+3	-3.727298E-6	7.436500E+3	-2.626593E-6	7.436700E+3	-2.853090E-6	7.438100E+3	-3.190852E-6	7.432800E+3	-3.812729E-6	7.436300E+3	-3.759089E-6	7.435400E+3	-5.203513E-6	7.430000E+3	-6.643959E-6	7.433000E+3	-9.751377E-6	7.435600E+3	-19.914040E-6
7.484700E+3	25.628147E-6	7.483400E+3	19.508707E-6	7.476900E+3	8.219539E-6	7.483800E+3	1.506019E-6	7.476900E+3	-480.813973E-9	7.479300E+3	-959.640027E-9	7.483900E+3	-3.463047E-6	7.484300E+3	-1.160310E-6	7.484500E+3	-1.702715E-6	7.486300E+3	-3.051771E-6	7.486800E+3	-2.898789E-6	7.479100E+3	-3.276285E-6	7.485400E+3	-4.498186E-6	7.483500E+3	-4.688928E-6	7.484600E+3	-6.701579E-6	7.482800E+3	-10.055353E-6	7.482800E+3	-14.954900E-6
7.533100E+3	26.228140E-6	7.526800E+3	20.345167E-6	7.528800E+3	5.988309E-6	7.531800E+3	949.705733E-9	7.532800E+3	-347.695200E-9	7.529400E+3	-1.400718E-6	7.533800E+3	-3.476957E-6	7.533700E+3	-1.728543E-6	7.534600E+3	-2.568975E-6	7.536200E+3	-3.029919E-6	7.536400E+3	-3.957775E-6	7.530100E+3	-3.224627E-6	7.535800E+3	-4.259773E-6	7.529400E+3	-3.759087E-6	7.532100E+3	-6.288319E-6	7.529300E+3	-8.114225E-6	7.532700E+3	-14.247567E-6
7.581500E+3	24.457900E-6	7.576800E+3	21.519387E-6	7.579300E+3	7.549963E-6	7.580300E+3	1.084810E-6	7.580600E+3	-39.736567E-9	7.581900E+3	-3.115351E-6	7.583200E+3	-2.594804E-6	7.578800E+3	-2.076241E-6	7.582900E+3	-1.835833E-6	7.577200E+3	-2.272935E-6	7.583900E+3	-2.692159E-6	7.581600E+3	-4.021354E-6	7.581700E+3	-3.874325E-6	7.581300E+3	-4.559784E-6	7.582100E+3	-6.145269E-6	7.579200E+3	-7.027420E-6	7.577300E+3	-13.220387E-6
7.628700E+3	25.296313E-6	7.627800E+3	19.405400E-6	7.629200E+3	6.794959E-6	7.629900E+3	1.329191E-6	7.627400E+3	-864.271940E-9	7.631700E+3	-1.011298E-6	7.628900E+3	-1.792122E-6	7.631900E+3	-1.118588E-6	7.631700E+3	-1.388795E-6	7.632000E+3	-2.922629E-6	7.626600E+3	-2.348437E-6	7.624400E+3	-3.016009E-6	7.628300E+3	-2.729905E-6	7.630800E+3	-4.380970E-6	7.624500E+3	-5.318750E-6	7.629300E+3	-8.082444E-6	7.631900E+3	-8.893071E-6
7.678700E+3	26.816240E-6	7.677800E+3	20.261720E-6	7.677800E+3	7.265841E-6	7.673600E+3	2.187503E-6	7.679100E+3	625.851860E-9	7.677800E+3	-3.059721E-6	7.677500E+3	-1.664967E-6	7.673100E+3	-2.261018E-6	7.680100E+3	-2.670301E-6	7.676800E+3	-2.976273E-6	7.681300E+3	-3.182905E-6	7.679100E+3	-1.974913E-6	7.679500E+3	-3.111381E-6	7.674100E+3	-3.633915E-6	7.678000E+3	-4.915425E-6	7.679000E+3	-7.830115E-6	7.679700E+3	-9.383817E-6
7.728300E+3	24.801620E-6	7.727400E+3	21.042527E-6	7.725600E+3	7.408894E-6	7.723300E+3	3.667693E-6	7.719300E+3	-784.798493E-9	7.727400E+3	-1.446414E-6	7.727400E+3	-1.670927E-6	7.729100E+3	-2.056372E-6	7.726000E+3	-3.578286E-6	7.726200E+3	-1.176206E-6	7.729800E+3	-1.964979E-6	7.726200E+3	-2.872959E-6	7.728700E+3	-2.014647E-6	7.723600E+3	-4.104798E-6	7.724600E+3	-4.742571E-6	7.725600E+3	-5.652536E-6	7.726700E+3	-9.195071E-6
7.775100E+3	26.365240E-6	7.774600E+3	20.249780E-6	7.772100E+3	8.032778E-6	7.769400E+3	681.483473E-9	7.776100E+3	-802.680200E-9	7.777300E+3	-1.557674E-6	7.776700E+3	-1.964978E-6	7.776700E+3	-1.660992E-6	7.775900E+3	-1.659002E-6	7.775100E+3	-2.924618E-6	7.775600E+3	-2.731892E-6	7.775400E+3	-2.080215E-6	7.775200E+3	-3.119325E-6	7.773200E+3	-2.763683E-6	7.777200E+3	-4.146522E-6	7.777900E+3	-5.807507E-6	7.772600E+3	-8.247355E-6
7.820900E+3	26.720880E-6	7.823600E+3	20.504127E-6	7.816700E+3	8.108276E-6	7.824100E+3	2.882892E-6	7.822300E+3	280.143267E-9	7.822800E+3	-1.726557E-6	7.821500E+3	-1.192100E-6	7.825400E+3	-1.492112E-6	7.824700E+3	-2.714012E-6	7.823500E+3	-3.186877E-6	7.824300E+3	-3.627954E-6	7.824200E+3	-2.491487E-6	7.824000E+3	-3.039851E-6	7.824600E+3	-2.680236E-6	7.823600E+3	-3.457091E-6	7.821900E+3	-5.269081E-6	7.824700E+3	-8.231460E-6
7.869700E+3	25.506940E-6	7.872000E+3	21.366393E-6	7.870400E+3	8.259269E-6	7.870900E+3	2.537187E-6	7.867700E+3	953.678827E-9	7.871000E+3	-923.876667E-9	7.873400E+3	-1.863647E-6	7.873400E+3	-1.488136E-6	7.872700E+3	-2.863023E-6	7.872900E+3	-1.494097E-6	7.872300E+3	-1.682849E-6	7.873100E+3	-2.572949E-6	7.869400E+3	-3.512721E-6	7.871600E+3	-3.709418E-6	7.871700E+3	-3.739219E-6	7.872700E+3	-3.546497E-6	7.873400E+3	-6.842642E-6
